Promo_type,Offer_ID,sku,start_date,end_date,train_test_group
Seasonal,469,4c54837f2f34f9cf07dd41534d2f7fe6,20200128,20200210,train
Seasonal,162,00fa9c61daa11cb6d0ccfb756843bf43,20200512,20200601,train
Seasonal,162,bf01793e6fa0437118762774cbd9ae9c,20200512,20200601,train
Seasonal,202,a928dfd7e4ad780eccba4c1b8e41eb4c,20200114,20200127,train
Seasonal,203,2a46cf9e2ba824df4943b86e24cd6604,20200114,20200127,train
Seasonal,200,7fc08ecdb84f7584720af1b02d76948f,20200114,20200127,train
Seasonal,204,a33bf53c6fa4679de2a1819bd156f256,20200114,20200127,train
Seasonal,451,a90942b19bea916367c5c017c8127475,20200128,20200210,train
Biweekly,493,744737139572f8689cc2209828379006,20200528,20200610,train
Biweekly,84,a96b6a80143f90658e9117aab230c4c2,20200206,20200219,train
Biweekly,315,a96b6a80143f90658e9117aab230c4c2,20200820,20200902,train
Seasonal,434,67cf6656b186cec6b44749472c7ebd82,20201027,20201116,test
Seasonal,478,752e96b000091940545ce06692bf67c5,20200128,20200210,train
Seasonal,480,3001c6f44bc5348893627117134d9675,20200128,20200210,train
Biweekly,490,f5497c7885331049c6fadd83b80e701e,20200528,20200610,train
Seasonal,440,06976634c01927fd4bd693be75f599b7,20201027,20201116,test
Biweekly,494,dfd16ab7fdd5555d0f6c250df8bd7a46,20200528,20200610,train
Biweekly,150,1c56345e67864e4792acc5760a10f9bb,20200611,20200624,train
Seasonal,202,1a11d80e333452066eb74c09dbbbc7d7,20200114,20200127,train
Biweekly,82,1c56345e67864e4792acc5760a10f9bb,20200206,20200219,train
Biweekly,50,2bb0a5cc20330779bc690d5372291222,20200903,20200916,train
Biweekly,56,75eb4447bcad86e0290df24b5ec3779a,20200903,20200916,train
Seasonal,453,0a2865cfe355e0d5e131ff9f81fd3692,20200128,20200210,train
Seasonal,162,39395c173940ee2a58f54402bc4a82ff,20200512,20200601,train
Seasonal,162,6c5c21d75949d8ba2d5c7df21879daa2,20200512,20200601,train
Biweekly,494,83cbc3d3ef8ac9817ca35a263d64b343,20200528,20200610,train
Biweekly,150,df3b8b9ceeff8264b40f62f8ee56b948,20200611,20200624,train
Seasonal,195,6610a608bdd35dfc30a6cb323f5e815a,20200114,20200127,train
Seasonal,451,3f7e92e6684701457a70950d9bded71c,20200128,20200210,train
Biweekly,82,df3b8b9ceeff8264b40f62f8ee56b948,20200206,20200219,train
Seasonal,130,5dd281a0013d0ecc68345361c7722e73,20200210,20200224,train
Seasonal,130,9248fa9a15b2d62fb9e91fce7dd52873,20200210,20200224,train
Seasonal,468,eb30822318a0379aa07dd8f9360a2bc1,20200128,20200210,train
Seasonal,168,ab7ec080e787419c3dee2590c0f568e2,20200512,20200601,train
Biweekly,56,98d47585c7e362c198e0e96b5236b2bc,20200903,20200916,train
Biweekly,54,5d521a1a007e7df2e9f5cb4c51c72882,20200903,20200916,train
Seasonal,440,9040450abdd296e6f2dd38b26113289b,20201027,20201116,test
Seasonal,430,b3f3be36ddd7ae874554354eb834b080,20201027,20201116,test
Seasonal,469,ca65a84ff25005f8c29e3ef6d9c6e673,20200128,20200210,train
Seasonal,469,d3a8fc494cdd6ef43f8fa31d4e138963,20200128,20200210,train
Seasonal,469,ac5ed801b0efe4656db4a9aa992d715a,20200128,20200210,train
Biweekly,310,f93bfb11c732b7250317f979895cfe90,20200820,20200902,train
Biweekly,47,c4953d17f69796cb3af285ef2aef1dac,20200903,20200916,train
Seasonal,434,8f2251c8ca503bb878eb729f0ddd2769,20201027,20201116,test
Seasonal,168,d4471deab53b2c0ba64339d00e6ebe95,20200512,20200601,train
Seasonal,162,454a8ab71ff41f4e7ba50f2a960e6a34,20200512,20200601,train
Biweekly,150,104899e4e96d70f255912f9bb0e54fae,20200611,20200624,train
Seasonal,204,030942a7727036312f1523d3569e276f,20200114,20200127,train
Seasonal,198,454a8ab71ff41f4e7ba50f2a960e6a34,20200114,20200127,train
Biweekly,331,6067587df8749642fc3d137f7a436a94,20200123,20200205,train
Biweekly,82,104899e4e96d70f255912f9bb0e54fae,20200206,20200219,train
Biweekly,79,b8bbd99e963c2d344052f5fe2fc210e8,20200206,20200219,train
Seasonal,440,e3f3e3c087777cdfae2ec99e2a2170fb,20201027,20201116,test
Biweekly,51,a02e0ed18ab2c75e5a0554131c6500ea,20200903,20200916,train
Biweekly,50,b283c1cedcd9c7687e585dc6f312db60,20200903,20200916,train
Seasonal,162,0a903ccd24bc0ca8b0d4b798b6404b3c,20200512,20200601,train
Seasonal,202,bd47e44cdb5ac315fd80a1d969abfe81,20200114,20200127,train
Biweekly,331,fb5662a671dbce16842d5867ae285226,20200123,20200205,train
Biweekly,50,568a328207c3cbcd0d0f380d20b0cc9f,20200903,20200916,train
Seasonal,442,b1fe0180728083ec903d5d60bd2753e1,20201027,20201116,test
Seasonal,430,6868ae20c31bd11687c96260a059f8f5,20201027,20201116,test
Seasonal,479,624b38325b7ca1ae169552250c7fd9ac,20200128,20200210,train
Seasonal,469,88f45791c696a8e72e01186961b2d1fb,20200128,20200210,train
Seasonal,166,17305c71018699ab2184d3dc41c1ee3e,20200512,20200601,train
Seasonal,162,21aabf398ba7996bb2ca008fe853d60f,20200512,20200601,train
Biweekly,338,0d1eac3719c76f6b8fcdd0ebcdd1fdd8,20200123,20200205,train
Seasonal,130,2d55015d3632137d827c1a42c73049a3,20200210,20200224,train
Biweekly,47,8f79091ca9e28ae7a4df2e1e214fada2,20200903,20200916,train
Biweekly,47,582051050ed961656e4e3e6f2b18ae0a,20200903,20200916,train
Seasonal,441,28ef678cb70243b21a64ce230c373463,20201027,20201116,test
Biweekly,494,d36576cbc75b72a31603e2e2fccf7477,20200528,20200610,train
Seasonal,451,a2c31edc71a90a907cbfa06460543272,20200128,20200210,train
Biweekly,54,c0b6de91c02afe093a8bb9da44dc94b3,20200903,20200916,train
Biweekly,54,fc542bf562adf1a207959e1c235b83a0,20200903,20200916,train
Seasonal,204,e266f4685b015e0f3f70bfa53b2bfdfa,20200114,20200127,train
Biweekly,56,fdf15570006e10ddd7a74e4d858db3f6,20200903,20200916,train
Seasonal,469,cc784cade2462000b36be9b836a070cb,20200128,20200210,train
Seasonal,480,90fb2b5b818ae4fc29255d1a10c808ff,20200128,20200210,train
Seasonal,480,866038c1b106a4de7a935bf69aad5f22,20200128,20200210,train
Seasonal,162,96e61ed188c2cba502c332895cf85fdf,20200512,20200601,train
Biweekly,487,9e2cc8d88558beb2469b96d6dd8656db,20200528,20200610,train
Biweekly,331,d4f9a03bbb4c9c2ac5b5a2386522a0b1,20200123,20200205,train
Biweekly,338,bff57e6410d4601da0ad34b1ce46e093,20200123,20200205,train
Biweekly,50,e16ae9c8c09bf79359fa56256e0b4547,20200903,20200916,train
Seasonal,479,2ddce6fa897c7005e6eb4c890d9f3ea4,20200128,20200210,train
Seasonal,469,3c81ea0b87eb5fe1da0c232161ae03a0,20200128,20200210,train
Seasonal,478,56b94a6ecc492cd31c3ea0113030d913,20200128,20200210,train
Biweekly,331,44146d941e4baf00bde506a90080a52f,20200123,20200205,train
Biweekly,50,d3fdda31e309f6e707ea17b8ef8378f6,20200903,20200916,train
Seasonal,453,809b55db747ba68cd06ce288716c236e,20200128,20200210,train
Seasonal,469,62fab45cdbed4874092b8ad1cd8fc7cd,20200128,20200210,train
Seasonal,480,d134343efce0a81d411b3f9d3d4d3a2f,20200128,20200210,train
Seasonal,162,4088f4b1f1a3ba9e0fbed5e60c9e0f6e,20200512,20200601,train
Seasonal,162,c0d10f90c451e71c7bc7ba91c015dfd0,20200512,20200601,train
Biweekly,331,b5afcd2f74a1c0e484bc67b79a5e7392,20200123,20200205,train
Biweekly,50,5e40890b504ff3ff2a7e4a0ba01aeeaa,20200903,20200916,train
Biweekly,47,3598cf70a56feb59c495a3b362a2405a,20200903,20200916,train
Seasonal,439,ad8151b5ab86fb0d22744d7a0027ac96,20201027,20201116,test
Seasonal,469,528963585dbc690286083f27e64509ff,20200128,20200210,train
Seasonal,130,e107a357392b9eb34e117fcea30a386c,20200210,20200224,train
Biweekly,48,58569e1a3771955dbf5e87494a257bcd,20200903,20200916,train
Seasonal,430,e320c0c96eebc8c82da583c7380aeea2,20201027,20201116,test
Seasonal,430,5c07603b43b4f9c3958bdff27653dcbd,20201027,20201116,test
Seasonal,469,00581113943ffd4c16964dd1b545044f,20200128,20200210,train
Biweekly,82,1469ff5871d97a8b4a2172f9e0a60330,20200206,20200219,train
Biweekly,47,c76ed18d8f1830cc8f115bd5eb9b3632,20200903,20200916,train
Seasonal,453,4bb5ab5aa23516792df1049709d1f02a,20200128,20200210,train
Seasonal,469,9947c0a36935be2fb8dadcf945f46bdb,20200128,20200210,train
Biweekly,80,b0129180d9323d6344d7cabfe2949ccd,20200206,20200219,train
Biweekly,54,a0d92666c34ed734accd3165b4e06224,20200903,20200916,train
Biweekly,491,25f7349737c7641d5fa85afbf41ab802,20200528,20200610,train
Seasonal,202,f17dc9caad54bac64177e33a819d6211,20200114,20200127,train
Biweekly,312,25f7349737c7641d5fa85afbf41ab802,20200820,20200902,train
Seasonal,449,f16782321995d72cae172dfefcf632e8,20200128,20200210,train
Seasonal,162,e4c8ad71e99a2da37dba471b96e0d472,20200512,20200601,train
Seasonal,162,7d2f1754bdad2a142987694211e265cc,20200512,20200601,train
Biweekly,489,b69b4e5cabf590d7dfc995da88203110,20200528,20200610,train
Biweekly,82,a4e6edbf0e6e52ba37203d16f4609a11,20200206,20200219,train
Biweekly,310,8774f6c58c25391f5977e1eada268a6b,20200820,20200902,train
Biweekly,51,8269ce6d670375b55a0950102e364318,20200903,20200916,train
Biweekly,56,586082bf441b3f44dfb7883120be420b,20200903,20200916,train
Seasonal,443,ecea3c49103a2469b32189d2f4a2616d,20201027,20201116,test
Seasonal,479,4d8ecfc3f6bfefd4314c8f65f658c8fa,20200128,20200210,train
Biweekly,338,7cb199cefc0d7e31644e77f1a07afb8a,20200123,20200205,train
Seasonal,130,f5d5a20672b92dee6f54dd6d174f7948,20200210,20200224,train
Seasonal,440,4c317edc9a57ab84cee749bcb253e830,20201027,20201116,test
Seasonal,441,1f9511dac8cb5c7e39162b890e3daea0,20201027,20201116,test
Seasonal,479,28bbee7f56fd89128fcbb62c08696583,20200128,20200210,train
Seasonal,469,af5a58e516e2536f52cd49d9c4b04bab,20200128,20200210,train
Biweekly,496,6c1f1749873f123633beab5ceb90df84,20200528,20200610,train
Seasonal,442,d8cf6f5ea373a488aa0b9733088e43b9,20201027,20201116,test
Seasonal,430,ba27c5828ea7c813a7c0c357a5e22e02,20201027,20201116,test
Biweekly,489,55e0c1625e6b62fa4d66c473c81e82a1,20200528,20200610,train
Seasonal,195,1d3206b825f38d72a7a2aceaa868b7a2,20200114,20200127,train
Biweekly,338,6105b533f0d2546b4bff21c853bf7129,20200123,20200205,train
Biweekly,51,f9154cb7930a8c94f057ab0da34d65dd,20200903,20200916,train
Biweekly,47,06c5feb3a110cc185d0d6aefae391952,20200903,20200916,train
Seasonal,440,9bbd7a5020aa28748d1d03497cc70184,20201027,20201116,test
Seasonal,440,b3d942b88d22dc94540deb9bad90fe65,20201027,20201116,test
Seasonal,162,a63a5d722f4023769701c4b41934a0bc,20200512,20200601,train
Seasonal,162,8e3849e31ee85422a953d38a6da877ce,20200512,20200601,train
Biweekly,489,a71ddadce6954285cbf61b99a94ac6fd,20200528,20200610,train
Biweekly,150,d94ffe284e7b888d108ffce12fdec5cb,20200611,20200624,train
Seasonal,198,a63a5d722f4023769701c4b41934a0bc,20200114,20200127,train
Seasonal,198,8e3849e31ee85422a953d38a6da877ce,20200114,20200127,train
Biweekly,82,d94ffe284e7b888d108ffce12fdec5cb,20200206,20200219,train
Biweekly,79,a71ddadce6954285cbf61b99a94ac6fd,20200206,20200219,train
Seasonal,163,179bf8b4680ea2f2f91ca7a7b04ef02e,20200512,20200601,train
Seasonal,169,5a6e18ffbb3e5b7fb9e108578c903433,20200512,20200601,train
Biweekly,76,83a997d11e431248364e52f9338ff399,20200206,20200219,train
Biweekly,53,3bae079514909371ead08bd6702364c3,20200903,20200916,train
Biweekly,50,47bff5d656f908a428865ff4429cee7e,20200903,20200916,train
Seasonal,440,7737197724a9579c0c65a696256094e1,20201027,20201116,test
Biweekly,494,caca3df5ba125f3b8785812ddca2d979,20200528,20200610,train
Seasonal,207,4fade46d2636a7dfb9acc207bcf921c0,20200114,20200127,train
Seasonal,166,2e0926523c00480bb8f77ba0ecf100a4,20200512,20200601,train
Seasonal,434,7ddb0d94bfdb000fb19b39a3ff297c06,20201027,20201116,test
Seasonal,441,5f09fd1bccc4262175bbdb673e40b359,20201027,20201116,test
Seasonal,453,b515b0a2cc3bd968d42239d83f5bc8bf,20200128,20200210,train
Seasonal,453,ebe4b988da1a8a2b16a21fdf9f05c64b,20200128,20200210,train
Seasonal,469,3351c6b98ad6b729f49f4baaeffd4058,20200128,20200210,train
Seasonal,469,e511f9c8069e5745684a8a57f33eca63,20200128,20200210,train
Biweekly,494,b5d499581e8798de872a2ac864c1c419,20200528,20200610,train
Seasonal,202,929efe54e637badf2952122febdf647b,20200114,20200127,train
Biweekly,51,7dfddfdd03e3e52c89c8ed81a64eb5a2,20200903,20200916,train
Biweekly,51,13eb5128ebd595f2303b9845a6671be7,20200903,20200916,train
Biweekly,47,885a4c051a0464d39b074e44ed1e073b,20200903,20200916,train
Biweekly,47,4bad90842fe9fbb1c2bb1e63ec9a3d2e,20200903,20200916,train
Biweekly,54,03ee197f2befaccf999e84952e6983cd,20200903,20200916,train
Seasonal,431,08bb4d8a7a73749a6a4d065da4a7ca3b,20201027,20201116,test
Seasonal,479,5ae4d4ba1784f6e9dba5b7b228d64325,20200128,20200210,train
Seasonal,168,55378fb1149c87b0f722634b177f303c,20200512,20200601,train
Seasonal,162,b3fe0535702edc75002384465a115ff9,20200512,20200601,train
Biweekly,150,6a146a98504fe8eae6fbc534d5ac6cae,20200611,20200624,train
Seasonal,207,ed9bbe98f323efccb83099f108646d5e,20200114,20200127,train
Biweekly,337,5f336c9fa9632b3a4330d4b6483a8fdf,20200123,20200205,train
Biweekly,338,a74314b0656112f5efdc61c1dd6d08cd,20200123,20200205,train
Seasonal,451,56425058cc0e87c87dc2af17c49f9801,20200128,20200210,train
Biweekly,82,6a146a98504fe8eae6fbc534d5ac6cae,20200206,20200219,train
Biweekly,54,a2aa869007847352ecf3ee52fc78efe7,20200903,20200916,train
Biweekly,54,4837eb272475e605af3c7b00a5b21380,20200903,20200916,train
Seasonal,441,b9997f705232a091436e87d25c9380ba,20201027,20201116,test
Seasonal,469,78d66ba4fe9660ce48c796464f7416e5,20200128,20200210,train
Biweekly,82,e2ef4dc0c2835edb16a5e6061bdbcc73,20200206,20200219,train
Biweekly,81,a96ed7a013505e85e6e6c019421c497b,20200206,20200219,train
Seasonal,453,73a3d21e2da2033a796ca559733eb54b,20200128,20200210,train
Seasonal,453,a9340b852ef6dc86feb3f9af97425027,20200128,20200210,train
Seasonal,453,7e4088ff79badd4a45cb7f4f2d3c4feb,20200128,20200210,train
Seasonal,469,0abe9c58d58249f47c19964a12002ea4,20200128,20200210,train
Biweekly,310,6f5fe11e0e153cf8ee92303c8687a5de,20200820,20200902,train
Biweekly,50,fcd43ce4cb74d3e9c058dcf3be4709e1,20200903,20200916,train
Seasonal,430,4ceaf48d4f923caf1d02bec71e93d436,20201027,20201116,test
Seasonal,453,2eda5f6fc0b3ed71b32947b93bab78fb,20200128,20200210,train
Seasonal,162,8ae5aad9017b497ee03968be78fd6008,20200512,20200601,train
Biweekly,80,b4a243c242ba9ae2b4c0c8b14be7ff66,20200206,20200219,train
Biweekly,76,89520a5deee68d04b2bb3b801f038807,20200206,20200219,train
Biweekly,310,fd4063f0eee48f016cf26e296aa26a10,20200820,20200902,train
Biweekly,54,374c4dafb3f3e30f58518f8d5c3f593f,20200903,20200916,train
Seasonal,64,e9166220e305cf3c1ba2725a4fe2ab97,20201103,20201116,test
Seasonal,162,50769a8b43a4dd16ca1caf121ad6dff0,20200512,20200601,train
Seasonal,162,aafc3aadbee6daa54c8f70aa5dfafeb3,20200512,20200601,train
Seasonal,198,7d72636351feb299ab96354fefaf2d85,20200114,20200127,train
Seasonal,198,50769a8b43a4dd16ca1caf121ad6dff0,20200114,20200127,train
Biweekly,79,c76789092cef1d4f6f11a7a8c6a2cc71,20200206,20200219,train
Seasonal,453,256f7e09386c63460547ac44f40843d8,20200128,20200210,train
Seasonal,162,627370986f44f66fa4bfecf8c946d7fe,20200512,20200601,train
Seasonal,198,627370986f44f66fa4bfecf8c946d7fe,20200114,20200127,train
Biweekly,82,c0c89854fc27ed85174607f006b74869,20200206,20200219,train
Biweekly,54,0d4018e4a5d93350c3c5accce92f977f,20200903,20200916,train
Seasonal,442,1ca2c89603533403aee2386cb0238ea8,20201027,20201116,test
Seasonal,64,2f53aa60f4c3900d15a733a057f3c55f,20201103,20201116,test
Seasonal,162,47cb00786e3a745ef4f83a7bdb3e9bf9,20200512,20200601,train
Biweekly,496,e1db3c5cc9540cdc771c5461d08b36c3,20200528,20200610,train
Biweekly,330,cf55ed1e99b771fd0406380b85a281c4,20200123,20200205,train
Biweekly,334,b22b0b5ea9b297c29032aef85ceadd27,20200123,20200205,train
Biweekly,47,847e9d0e12db3db298f08c4fd52a6799,20200903,20200916,train
Seasonal,440,ff3b7e908593a3f5e54421ebf4e3bf6b,20201027,20201116,test
Seasonal,440,cca5b15178b8ca44c54c5a209894142c,20201027,20201116,test
Seasonal,453,121f2926588ffaa8b06bba98768a0ce4,20200128,20200210,train
Seasonal,162,7a32281a0442f69289266f5de393c343,20200512,20200601,train
Biweekly,77,c7a8fd83ab03e7ff0f52d48cb0ce0432,20200206,20200219,train
Seasonal,434,d6fd73872a1468074e835197e0bd8867,20201027,20201116,test
Seasonal,441,b17637802c0ce43cf72f86eaa5e1ceb3,20201027,20201116,test
Seasonal,441,693a1389940521fef0231049c7cda637,20201027,20201116,test
Seasonal,469,227095a4c89db11752184f195e48dcdf,20200128,20200210,train
Seasonal,162,58cf2b1ca99d3c3c805c140c9026e814,20200512,20200601,train
Seasonal,162,e1f2a395f0b169771211e9622f0121c5,20200512,20200601,train
Seasonal,162,ad953b294d764124d05cf9629af00979,20200512,20200601,train
Seasonal,198,e1f2a395f0b169771211e9622f0121c5,20200114,20200127,train
Biweekly,51,f02a88f8df7f0d949f85b38c8e8231d8,20200903,20200916,train
Biweekly,47,b3dbedbf1e5e70c50bce6aa660dfa31d,20200903,20200916,train
Seasonal,441,77c249b2b78c996ef579e5209796428b,20201027,20201116,test
Seasonal,453,e670176795826f76857016133940f52a,20200128,20200210,train
Seasonal,453,52fef18c3950109e55a9d13d7f1e5732,20200128,20200210,train
Seasonal,479,2b8da33441da0c1693eb2b129be37c77,20200128,20200210,train
Seasonal,162,8e7523f710f63a6450bf4bd55f62b85b,20200512,20200601,train
Biweekly,150,3b9131449ea23ed1b0746ce626d02a30,20200611,20200624,train
Seasonal,198,8e7523f710f63a6450bf4bd55f62b85b,20200114,20200127,train
Biweekly,82,3b9131449ea23ed1b0746ce626d02a30,20200206,20200219,train
Seasonal,434,6310e1df53fc547def2aa8ba8b469c36,20201027,20201116,test
Seasonal,439,fa14d07023d593b2ef9b6fec8b35a2e3,20201027,20201116,test
Seasonal,480,281ff47087464d3f747d7acd71f9dcd6,20200128,20200210,train
Seasonal,162,718ac16c9cf82a6437b85630c813af8d,20200512,20200601,train
Seasonal,434,bec8ee80c5fe8b0517abb18fdd29f36f,20201027,20201116,test
Seasonal,163,ad950c8aee159016932aa7458041597b,20200512,20200601,train
Biweekly,331,c8efe4a49baed0becd956fc8e68429a2,20200123,20200205,train
Biweekly,50,00a54890cd1e950dba095236828bf3f4,20200903,20200916,train
Seasonal,441,26088df08f3d298d42c55c99e9749111,20201027,20201116,test
Seasonal,162,7b7a22802ce57e1c1429c49b41a6de87,20200512,20200601,train
Seasonal,64,016fcbd9abadaa10e95963e7869358af,20201103,20201116,test
Seasonal,162,9713c071786861971f7ca92a2f6af792,20200512,20200601,train
Seasonal,162,59316297e837e6c4df1d24350780ac05,20200512,20200601,train
Biweekly,150,214671faa9c37c38aa8a32555b7a64a9,20200611,20200624,train
Biweekly,331,10db101536ddaaf24cea207688bbd6ac,20200123,20200205,train
Biweekly,82,214671faa9c37c38aa8a32555b7a64a9,20200206,20200219,train
Biweekly,80,b40d349454f44062af386fcc2c5c3c45,20200206,20200219,train
Seasonal,469,25a6fe817f61f739fcc77a84559e50ea,20200128,20200210,train
Seasonal,162,d21fe2198fbe9af981f3a4cd26e2ddbd,20200512,20200601,train
Seasonal,198,d21fe2198fbe9af981f3a4cd26e2ddbd,20200114,20200127,train
Seasonal,451,135aa1b34b908d48fed376a33c76a30e,20200128,20200210,train
Seasonal,130,8fd29e06439ae17a2f72ed281fce715c,20200210,20200224,train
Seasonal,443,df80867a6f30431f1c0d521350d09f9f,20201027,20201116,test
Seasonal,162,1ca3d9e9ee35866a26e1abf695160e86,20200512,20200601,train
Seasonal,198,1ca3d9e9ee35866a26e1abf695160e86,20200114,20200127,train
Biweekly,331,7abcb9c49ba1f55861566b39ed6a9e87,20200123,20200205,train
Biweekly,310,a297d481b3cafbd1d48b0add4f683f34,20200820,20200902,train
Seasonal,480,118fa505d502b2f2fd9bc86bc046228a,20200128,20200210,train
Seasonal,168,232656482992da28c3e7d0df8d33ca38,20200512,20200601,train
Seasonal,162,63985f7051525b92e6d01818580e19e9,20200512,20200601,train
Seasonal,162,e6c7bca317a377a01b32ca821ade67c7,20200512,20200601,train
Biweekly,491,6fac98846ebd0ee2e4ca33c41d90243e,20200528,20200610,train
Seasonal,198,e6c7bca317a377a01b32ca821ade67c7,20200114,20200127,train
Biweekly,78,9c86cd1da26179d9deda296a66fd2087,20200206,20200219,train
Seasonal,130,3a54946207151627e9a4740c98a59e2e,20200210,20200224,train
Seasonal,479,0cb6bae1ccc5028ac6accda508c54d0a,20200128,20200210,train
Biweekly,54,c15ecf800b22a2216c46c904c305dfbf,20200903,20200916,train
Seasonal,440,267b88c175d556a28b4fbfcc1a9827a9,20201027,20201116,test
Biweekly,50,59ba24f399ccad4c0322695c82c2bcb4,20200903,20200916,train
Seasonal,453,0929103751c455363eff0370cd9a3f19,20200128,20200210,train
Seasonal,162,404bb580a107961d1888d6be933c7f08,20200512,20200601,train
Biweekly,150,78c3671ea7eb1ad74cc1004cf91eef06,20200611,20200624,train
Seasonal,198,404bb580a107961d1888d6be933c7f08,20200114,20200127,train
Biweekly,82,78c3671ea7eb1ad74cc1004cf91eef06,20200206,20200219,train
Biweekly,82,90c288bdd54f96429c93d7ca92f479d4,20200206,20200219,train
Biweekly,56,708caf6475a0916a78b6c94fe8321212,20200903,20200916,train
Seasonal,162,161df5c49760c8755bef5f8817ade087,20200512,20200601,train
Seasonal,162,4d3ccc847cb349c49062e268650b44a3,20200512,20200601,train
Biweekly,493,a210802e7c43597e453e6814b4ed5177,20200528,20200610,train
Seasonal,64,b51a57e1bd83b369d48b74ec630e0d4d,20201103,20201116,test
Seasonal,480,7207f8c79b376e09bf876e6215c1e4bc,20200128,20200210,train
Biweekly,490,8bc6a8ab03bb672c30e0951be9452528,20200528,20200610,train
Biweekly,82,fab48faf47dad0f40e8551324be7c90b,20200206,20200219,train
Biweekly,51,3d0e4385391f4c7d730dfee467fdb39b,20200903,20200916,train
Seasonal,469,9aef9c271bfd9e4aa318485d855116b0,20200128,20200210,train
Seasonal,162,f59dc06c4d634fe1d377189a35d10a0c,20200512,20200601,train
Seasonal,162,350333e6a23ba358eadb26b2af702c76,20200512,20200601,train
Seasonal,202,697aea7cb23c40934a6cc81aa46acfe6,20200114,20200127,train
Seasonal,202,13bf3d935cb009441677a82b2191cafd,20200114,20200127,train
Seasonal,198,f59dc06c4d634fe1d377189a35d10a0c,20200114,20200127,train
Biweekly,82,fe3d8766fc04f2e306b3a5552cb60535,20200206,20200219,train
